College Code,College Name,Branch,Category,Rank,Round
E207,"BGS College of Engineering and Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,93228,4
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Design (CG),GM,70592,1
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Design (CG),GM,70313,3
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,53400,1
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,100335,3
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,90133,4
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),KKR,85620,1
E207,"BGS College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),KKR,83726,2
E207,"BGS College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),GM,66129,1
E207,"BGS College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),GM,89272,3
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology,
Vijayapura",Computer Science & Engineering (Artificial Intelligence) (CA),GM,101501,1
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology,
Vijayapura",Computer Science & Engineering (CS),GM,105699,1
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology,
Vijayapura",Computer Science & Engineering (Data Science) (CD),GM,108471,1
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology,
Vijayapura",Electrical & Electronics Engineering (EE),GM,105483,1
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology,
Vijayapura",Electronics & Comm- unication Engineering (EC),GM,99134,1
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology, Vijayapura",Computer Science & Engineering (Artificial Intelligence) (CA),GM,103425,3
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology, Vijayapura",Computer Science & Engineering (CS),GM,106797,3
E026,"BLDEAs V.P. Dr.P.G.Halakatti College of Engineering and Technology, Vijayapura",Computer Science & Engineering (CS),GM,91800,4
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Data Science (AD),GM,2614,1
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Data Science (AD),GM,4049,3
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Data Science (AD),GM,5885,4
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,10668,1
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,17172,2
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,2932,1
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,4569,3
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,6686,4
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,11824,1
E027,"BMS College of Engineering, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,16435,2
E027,"BMS College of Engineering, Bengaluru",Bio- technology (BT),GM,14685,1
E027,"BMS College of Engineering, Bengaluru",Bio- technology (BT),GM,30409,3
E027,"BMS College of Engineering, Bengaluru",Bio- technology (BT),GM,39302,4
E027,"BMS College of Engineering, Bengaluru",Bio- technology (BT),KKR,27720,1
E027,"BMS College of Engineering, Bengaluru",Biotechnology (BT),KKR,76894,2
E027,"BMS College of Engineering, Bengaluru",Chemical Engineering (CH),GM,15697,1
E027,"BMS College of Engineering, Bengaluru",Chemical Engineering (CH),GM,25041,3
E027,"BMS College of Engineering, Bengaluru",Chemical Engineering (CH),GM,44795,4
E027,"BMS College of Engineering, Bengaluru",Chemical Engineering (CH),KKR,79098,1
E027,"BMS College of Engineering, Bengaluru",Chemical Engineering (CH),KKR,106796,2
E027,"BMS College of Engineering, Bengaluru",Civil Engineering (CV),GM,19183,1
E027,"BMS College of Engineering, Bengaluru",Civil Engineering (CV),GM,31147,3
E027,"BMS College of Engineering, Bengaluru",Civil Engineering (CV),GM,47626,4
E027,"BMS College of Engineering, Bengaluru",Civil Engineering (CV),KKR,68362,1
E027,"BMS College of Engineering, Bengaluru",Civil Engineering (CV),KKR,66307,2
E027,"BMS College of Engineering, Bengaluru",Computer Science & Business Systems (CB),GM,2609,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Business Systems (CB),GM,4349,3
E027,"BMS College of Engineering, Bengaluru",Computer Science & Business Systems (CB),GM,6650,4
E027,"BMS College of Engineering, Bengaluru",Computer Science & Business Systems (CB),KKR,13163,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Business Systems (CB),KKR,19646,2
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,2323,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,3689,3
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,5312,4
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (CS),KKR,9487,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (CS),KKR,14570,2
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,2360,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,3854,3
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,5610,4
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,10925,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,17078,2
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,2526,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,4089,3
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,6143,4
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,12090,1
E027,"BMS College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,17185,2
E027,"BMS College of Engineering, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,3448,1
E027,"BMS College of Engineering, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,15910,1
E027,"BMS College of Engineering, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,7904,4
E027,"BMS College of Engineering, Bengaluru",Electronics & Communicati on Engineering (EC),GM,5302,3
E027,"BMS College of Engineering, Bengaluru",Electronics & Communication Engineering (EC),KKR,19669,2
E027,"BMS College of Engineering, Bengaluru",Mechanical Engineering (ME),GM,8486,1
E027,"BMS College of Engineering, Bengaluru",Mechanical Engineering (ME),GM,13510,3
E027,"BMS College of Engineering, Bengaluru",Mechanical Engineering (ME),GM,21793,4
E027,"BMS College of Engineering, Bengaluru",Mechanical Engineering (ME),KKR,54256,1
E027,"BMS College of Engineering, Bengaluru",Mechanical Engineering (ME),KKR,73003,2
E028,"BMS Institute of Technology and Management, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,11067,1
E028,"BMS Institute of Technology and Management, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,16633,3
E028,"BMS Institute of Technology and Management, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,26313,4
E028,"BMS Institute of Technology and Management, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,33257,1
E028,"BMS Institute of Technology and Management, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,41835,2
E028,"BMS Institute of Technology and Management, Bengaluru",Civil Engineering (CV),GM,36809,1
E028,"BMS Institute of Technology and Management, Bengaluru",Civil Engineering (CV),GM,68667,3
E028,"BMS Institute of Technology and Management, Bengaluru",Civil Engineering (CV),GM,98837,4
E028,"BMS Institute of Technology and Management, Bengaluru",Civil Engineering (CV),KKR,83934,1
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Business Systems (CB),GM,10507,1
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Business Systems (CB),GM,15601,3
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Business Systems (CB),GM,22972,4
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Business Systems (CB),KKR,31502,1
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Business Systems (CB),KKR,43905,2
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Engineering (CS),GM,9885,1
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Engineering (CS),GM,14153,3
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Engineering (CS),GM,19984,4
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Engineering (CS),KKR,31320,1
E028,"BMS Institute of Technology and Management, Bengaluru",Computer Science & Engineering (CS),KKR,40297,2
E028,"BMS Institute of Technology and Management, Bengaluru",Electrical & Electronics Engineering (EE),GM,15728,1
E028,"BMS Institute of Technology and Management, Bengaluru",Electrical & Electronics Engineering (EE),GM,26385,3
E028,"BMS Institute of Technology and Management, Bengaluru",Electrical & Electronics Engineering (EE),GM,47837,4
E028,"BMS Institute of Technology and Management, Bengaluru",Electrical & Electronics Engineering (EE),KKR,57136,1
E028,"BMS Institute of Technology and Management, Bengaluru",Electrical & Electronics Engineering (EE),KKR,72717,2
E028,"BMS Institute of Technology and Management, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,12245,1
E028,"BMS Institute of Technology and Management, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,40419,1
E028,"BMS Institute of Technology and Management, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,29885,4
E028,"BMS Institute of Technology and Management, Bengaluru",Electronics & Communicati on Engineering (EC),GM,19346,3
E028,"BMS Institute of Technology and Management, Bengaluru",Electronics & Communication Engineering (EC),KKR,54977,2
E028,"BMS Institute of Technology and Management, Bengaluru",Mechanical Engineering (ME),GM,26304,1
E028,"BMS Institute of Technology and Management, Bengaluru",Mechanical Engineering (ME),GM,43026,3
E028,"BMS Institute of Technology and Management, Bengaluru",Mechanical Engineering (ME),GM,68406,4
E028,"BMS Institute of Technology and Management, Bengaluru",Mechanical Engineering (ME),KKR,76654,1
E028,"BMS Institute of Technology and Management, Bengaluru",Mechanical Engineering (ME),KKR,76654,2
E017,"Ballari Institute of Technology And Management, Ballari",Artificial Intelligence & Machine Learning (AI),GM,105216,1
E017,"Ballari Institute of Technology And Management, Ballari",Artificial Intelligence & Machine Learning (AI),GM,86938,3
E017,"Ballari Institute of Technology And Management, Ballari",Artificial Intelligence & Machine Learning (AI),KKR,66293,2
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (Artificial Intelligence) (CA),GM,71689,1
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (Artificial Intelligence) (CA),GM,73490,3
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (Artificial Intelligence) (CA),KKR,94232,1
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (CS),GM,96362,1
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (CS),KKR,99418,1
E017,"Ballari Institute of Technology And Management, Ballari",Computer Science & Engineering (Data Science) (CD),GM,109097,1
E017,"Ballari Institute of Technology And Management, Ballari",Electronics & Comm- unication Engineering (EC),GM,109976,1
E017,"Ballari Institute of Technology And Management, Ballari",Mechanical Engineering (ME),GM,68894,1
E019,"Bangalore Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,7577,1
E019,"Bangalore Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,12943,3
E019,"Bangalore Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,22868,4
E019,"Bangalore Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,28069,1
E019,"Bangalore Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,33260,2
E019,"Bangalore Institute of Technology, Bengaluru",Civil Engineering (CV),GM,45120,1
E019,"Bangalore Institute of Technology, Bengaluru",Civil Engineering (CV),GM,84998,3
E019,"Bangalore Institute of Technology, Bengaluru",Civil Engineering (CV),GM,99675,4
E019,"Bangalore Institute of Technology, Bengaluru",Civil Engineering (CV),KKR,102213,1
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,5892,1
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,9177,3
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,16423,4
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,21259,1
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,28602,2
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,6503,1
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,10496,3
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,18272,4
E019,"Bangalore Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,26807,1
